id,name,rating,genre,plot_summary,poster_url,release_year,duration,type
36,"Fall for Me ",8,"Romance, Drama","Fall for Me tells the story of two individuals whose lives intersect in unexpected ways, sparking romance, self-discovery, and emotional growth. Svenja Jung portrays a character navigating the complexities of love and ambition, while Theo Trebs and Lucía Barrado provide emotional support and conflicts that challenge her choices. The narrative delves into themes of vulnerability, trust, and the transformative power of human connection. As the protagonists confront personal fears, societal expectations, and past heartbreaks, the story explores the beauty and difficulty of letting oneself love fully. With sweeping emotional arcs, romantic tension, and moments of joy and sorrow, 'Fall for Me' is a cinematic journey that emphasizes the depth of human emotion, resilience, and the magic of finding love when least expected.",https://m.media-amazon.com/images/M/MV5BODUyOTc1ZDYtNjc5Ny00MzRkLTg5MDQtYTU3ZjM1MTExY2Y4XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,1 Hrs 43 Mins,MOVIE
37,"F1: The Movie ",8,"Sports, Action, Drama","F1: The Movie immerses audiences in the high-octane world of Formula 1 racing, following the intense journey of elite drivers competing for glory on the world’s fastest circuits. Brad Pitt leads as a seasoned veteran mentor guiding young talent (Damson Idris), while Javier Bardem portrays a rival whose cunning strategies elevate the tension and stakes. The narrative explores ambition, rivalry, teamwork, and the psychological pressures of competitive sports, highlighting the sacrifices required for success. Through thrilling race sequences, high-speed chases, personal conflicts, and moments of triumph and defeat, the film combines adrenaline-pumping action with heartfelt drama. Themes of perseverance, resilience, and the pursuit of excellence are central, making 'F1: The Movie' both an exhilarating spectacle and an emotionally engaging story of passion, dedication, and human determination.",https://m.media-amazon.com/images/M/MV5BZTYwYjJhNzYtY2ZiZS00ZmYxLWJkZjctYjRlNGIxYjI3ZTU0XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,2 Hrs 35 Mins,MOVIE
38,"Elio ",8,"Adventure, Family","Elio is a heartwarming adventure following a young protagonist (Yonas Kibreab) as he navigates challenges that test his courage, intelligence, and compassion. Supported by Zoe Saldaña and Remy Edgerly, Elio embarks on a journey that blends fun, suspense, and emotional growth, learning the importance of friendship, resilience, and the power of making choices that positively affect others. Along the way, he encounters obstacles, whimsical characters, and opportunities that reveal hidden strengths and deepen his understanding of the world. With a richly imagined setting, humor, and touching moments, 'Elio' is an uplifting story of discovery, bravery, and the transformative impact of empathy, suitable for audiences of all ages seeking adventure, laughter, and heartfelt storytelling.",https://m.media-amazon.com/images/M/MV5BOWE5ZDMyMWEtOTZjMi00YzFhLWE4OTEtNDc3MDMzZjFmMmIzXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,1 Hrs 39 Mins,MOVIE
39,"Mission: Impossible - The Final Reckoning ",8,"Action, Thriller","Mission: Impossible - The Final Reckoning follows Ethan Hunt (Tom Cruise) and his elite team as they face the ultimate global threat, testing their skills, loyalty, and resilience. Hayley Atwell and Ving Rhames provide critical support as the team navigates impossible missions filled with high-stakes espionage, dangerous adversaries, and unpredictable betrayals. From breathtaking stunts to meticulously crafted heist sequences, the film balances suspense, strategy, and emotional depth, emphasizing the human cost of heroism. Themes of trust, sacrifice, and perseverance underpin the narrative as Hunt confronts enemies both external and internal, forcing him to make difficult choices that could alter the fate of millions. With edge-of-your-seat action, intrigue, and a rich emotional core, this installment delivers a thrilling conclusion to an iconic saga.",https://m.media-amazon.com/images/M/MV5BZGQ5NGEyYTItMjNiMi00Y2EwLTkzOWItMjc5YjJiMjMyNTI0XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,2 Hrs 49 Mins,MOVIE
40,"Night Always Comes ",8,"Thriller, Drama","Night Always Comes follows a young woman (Vanessa Kirby) navigating a web of danger, secrets, and moral dilemmas in a city where darkness extends beyond nightfall. Jennifer Jason Leigh and Zack Gottsagen provide crucial roles, shaping the protagonist’s journey through suspense, trust, and survival. The story explores themes of courage, betrayal, and resilience, blending intense drama with psychological tension. As she confronts threats and uncovers hidden truths, the narrative delves into human vulnerability, determination, and the consequences of choices under pressure. Twists, suspenseful confrontations, and emotional arcs drive the plot, creating a gripping story that examines the limits of trust, morality, and endurance in challenging circumstances.",https://m.media-amazon.com/images/M/MV5BNjI4NDI1ZDEtN2Q5Zi00ZGU4LWJmNzctNjI1NzdlOWQxMGNkXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,1 Hrs 48 Mins,MOVIE
41,"Weapons ",8,"Action, Thriller","Weapons follows a group of individuals caught in a dangerous game of strategy, deception, and survival. Julia Garner portrays a cunning and resourceful protagonist, while Josh Brolin and Alden Ehrenreich provide allies and adversaries whose actions challenge her at every turn. The narrative explores themes of power, morality, and the consequences of choices, combining suspense, high-stakes confrontations, and intricate plotting. As tensions escalate, characters must navigate betrayal, alliances, and ethical dilemmas, creating a story that is both thrilling and intellectually engaging. 'Weapons' delivers a fast-paced, action-packed experience while exploring human resilience, strategy, and the blurred lines between right and wrong.","https://m.media-amazon.com/images/M/MV5BNTBhNWJjZWItYzY3NS00M2NkLThmOWYtYTlmNzBmN2UxZWFjXkEyXkFqcGc@._V1_QL75_UY281_CR18,0,190,281_.jpg",2025,1 Hrs 48 Mins,MOVIE
42,"Smurfs ",8,"Animation, Family, Adventure","Smurfs (2025) follows the adventures of the beloved blue characters as they navigate a magical world full of surprises, challenges, and heartwarming lessons. Rihanna, James Corden, and Nick Offerman voice key characters, bringing humor, warmth, and charm to the story. The narrative explores themes of friendship, courage, teamwork, and creativity as the Smurfs confront villains, solve problems, and embark on quests that test their wit and bravery. Filled with colorful visuals, imaginative scenarios, and engaging characters, the film combines laughter, excitement, and emotional resonance. 'Smurfs' is a delightful cinematic experience for audiences of all ages, celebrating the importance of community, kindness, and believing in oneself.",https://m.media-amazon.com/images/M/MV5BMDMyNDViNTMtMmQwYy00ZWUzLThjODYtZWNiOTMzMWFjMzg1XkEyXkFqcGc@._V1_.jpg,2025,1 Hrs 48 Mins,MOVIE
43,"M3GAN 2.0 ",8,"Horror, Sci-Fi, Thriller","M3GAN 2.0 follows the chilling continuation of the story of a highly advanced AI doll designed for companionship and protection. Allison Williams reprises her role as a scientist struggling with the ethical consequences of her creation, while Jemaine Clement and Violet McGraw add complexity and emotional depth to the narrative. When M3GAN evolves beyond expectations, her protective instincts become dangerously unpredictable, forcing the characters to confront issues of trust, human responsibility, and the limits of artificial intelligence. The story explores themes of morality, control, and the consequences of technological advancement. With suspenseful sequences, psychological tension, and unexpected twists, 'M3GAN 2.0' delivers a terrifying and thought-provoking cinematic experience that examines the intersection of humanity and AI.",https://m.media-amazon.com/images/M/MV5BMzFmNjVjZWQtZjI5Zi00YThiLTg0ZWItZDdjYzhhZDE1NTE2XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,1 Hrs 48 Mins,MOVIE
44,"Jurassic World Rebirth ",8,"Action, Adventure, Sci-Fi","Jurassic World Rebirth chronicles a new era of dinosaur cloning and ecosystem restoration, led by scientists and adventurers determined to coexist with prehistoric creatures. Scarlett Johansson, Mahershala Ali, and Jonathan Bailey portray key figures navigating dangerous experiments, ethical dilemmas, and thrilling encounters with dinosaurs. As new species are introduced, unforeseen consequences threaten both human life and the planet’s balance. The narrative combines high-stakes action, scientific intrigue, and moral reflection, exploring themes of human ambition, ecological responsibility, and survival. Spectacular visuals, intense chases, and emotional stakes create a captivating story where courage, teamwork, and innovation are tested to their limits.",https://m.media-amazon.com/images/M/MV5BMGM3ZmI3NzQtNzU5Yi00ZWI1LTg3YTAtNmNmNWIyMWFjZTBkXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,2 Hrs 14 Mins,MOVIE
45,"Pretty Thing ",8,"Drama, Mystery, Thriller","Pretty Thing follows a young protagonist navigating a complex social world filled with ambition, secrets, and hidden agendas. Karl Glusman delivers a layered performance, while Alicia Silverstone and Catherine Curtin provide supporting roles that challenge and inspire him. The story delves into themes of identity, morality, and the cost of personal choices, blending suspense, interpersonal drama, and psychological tension. As events unfold, relationships are tested, and characters face both internal and external conflicts that push them to their limits. With moments of intrigue, emotional depth, and suspenseful twists, 'Pretty Thing' provides a compelling exploration of human behavior, resilience, and the consequences of ambition in a modern, dynamic setting.",https://m.media-amazon.com/images/M/MV5BMWRiMWYzZTYtMjE4YS00NDBkLTg2OTAtNzljYTU2ODA0Mjk3XkEyXkFqcGc@._V1_.jpg,2025,1 Hrs 36 Mins,MOVIE
46,"Materialists ",8,"Drama, Romance","Materialists follows a group of wealthy, influential individuals whose lives intersect in a world driven by ambition, desire, and social status. Dakota Johnson, Chris Evans, and Pedro Pascal portray characters whose relationships, conflicts, and personal choices reveal the emotional costs of materialism and the pursuit of power. The story explores themes of love, betrayal, identity, and self-realization as the characters navigate moral dilemmas, personal ambition, and societal expectations. Rich dialogue, emotional tension, and multi-layered storytelling make 'Materialists' an introspective and dramatic narrative, reflecting on the consequences of prioritizing possessions over genuine human connection and the journey toward authenticity and meaningful relationships.",https://m.media-amazon.com/images/M/MV5BYzM0ZjQxNjItMDgyNC00ZjMwLWI0NmMtODI5NGE0Y2U2ZTZlXkEyXkFqcGc@._V1_.jpg,2025,1 Hrs 56 Mins,MOVIE
47,"The Pickup ",8,"Comedy, Drama, Romance","The Pickup follows three characters (Eddie Murphy, Pete Davidson, Keke Palmer) whose lives unexpectedly intersect through a series of humorous, challenging, and life-altering encounters. The narrative explores themes of connection, chance, and personal growth, blending comedy with heartfelt drama. From awkward situations to unexpected bonds, the characters learn lessons about trust, empathy, and the power of embracing change. Set in diverse and dynamic locations, the story balances laughter, suspense, and emotional depth, offering a cinematic journey that celebrates human resilience, adaptability, and the unpredictable magic of life. Through trials, revelations, and humorous setbacks, 'The Pickup' engages audiences with warmth, entertainment, and reflection.",https://m.media-amazon.com/images/M/MV5BNjNhNzQ5NmQtY2Q1Ny00NzI0LTgyMmUtYjU2MmI5NDE3MGQ0XkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,1 Hrs 34 Mins,MOVIE
48,"The Legend of Ochi ",8,"Adventure, Fantasy","The Legend of Ochi follows a young heroine (Helena Zengel) on an epic journey to save her homeland from a looming threat. Willem Dafoe and Emily Watson play guiding and opposing forces that shape her journey, adding depth and complexity. Through magical realms, perilous quests, and encounters with mythical creatures, Ochi learns courage, strategy, and compassion. The narrative explores themes of heroism, self-discovery, friendship, and the importance of standing up for what is right. With thrilling adventures, captivating visuals, and emotional storytelling, 'The Legend of Ochi' offers a cinematic experience rich in imagination, excitement, and heartfelt growth.",https://m.media-amazon.com/images/M/MV5BODA1YzMzNWUtZWMzMS00YWRkLWI5NjUtMmNlYjY5NGI4MDYwXkEyXkFqcGc@._V1_FMjpg_UX1000_.jpg,2025,1 Hrs 35 Mins,MOVIE
